date,Strategy1,Strategy2,Strategy3,Strategy4,Strategy5,Strategy6,Strategy7,Strategy8,Strategy9,Strategy10,Strategy11,Strategy12,Strategy13,Strategy14,Strategy15,Strategy16,Strategy17,Strategy18,Strategy19,Strategy20,Strategy21,Strategy22,Strategy23,Strategy24,Strategy25,Strategy26,Strategy27,Strategy28,Strategy29,Strategy30,Strategy31,Strategy32,Strategy33,Strategy34
6/29/2018,206.89,112.91,494.2524,571.4034,464.2146,645.5167,494.1286,106.19,116.39,115.59,105.06,685.799,112.91,106.17,158.49,488.7993,119.73,78.5453,341.8251,295.6348,96.65,67.49,97,101.74,70.54,98.78,51.35,61.57,87.55,105,69.34,100.35,87.37,69.34
7/2/2018,205.84,113.1,492.3411,570.5404,464.4795,644.814,495.6237,106.35,116.6,115.9,105.03,676.8095,113.1,106.27,159.23,488.9186,119.73,79.0957,342.6497,295.2681,96.77,67.77,96.97,101.75,70.88,98.78,51.1,61.59,87.52,102.42,69.3,100.35,87.17,69.3
7/3/2018,206.13,113.03,491.9945,569.9528,464.008,644.106,495.402,106.2,116.57,115.86,105.07,682.5581,113.03,106.23,158.72,488.8108,119.73,79.1011,342.7435,295.0853,96.75,67.6,97.12,101.67,70.9,98.83,51.09,61.8,87.53,103.48,69.24,100.31,86.97,69.24
7/4/2018,206.13,113.03,491.9945,569.9528,464.008,644.106,495.402,106.2,116.57,115.86,105.07,682.5581,113.03,106.23,158.72,488.8108,119.73,79.1011,342.8139,295.7867,96.75,67.5,97.12,101.67,70.9,98.83,51.18,61.8,87.53,103.63,69.24,100.31,86.97,69.24
7/5/2018,207.05,113.09,496.8357,571.8957,466.4294,649.1397,496.0864,106.2,116.66,116.12,105.09,693.1685,113.09,106.27,157.94,489.3211,119.73,79.0996,342.3813,294.9254,96.84,67.46,97.2,101.79,70.89,98.86,51.18,61.96,87.59,103.26,69.35,100.37,87.32,69.35
7/6/2018,207.23,112.98,490.9599,570.2772,465.4927,645.099,495.4262,105.99,116.61,115.92,105.11,693.2158,112.98,106.13,158.2,489.5337,119.74,79.3656,342.3412,294.922,96.93,67.37,97.28,101.82,70.88,98.9,51.38,62.11,87.72,103.67,69.48,100.45,87.72,69.48
7/9/2018,208.09,113.09,493.9057,572.4081,465.3933,651.0245,495.3698,106.04,116.75,116.03,104.98,690.1233,113.09,106.25,158.49,490.2016,119.74,79.4009,342.6535,295.4426,96.96,67.32,97.86,101.83,70.86,98.97,51.78,62.07,87.73,103.69,69.59,100.49,88.11,69.59
7/10/2018,207.13,113.09,495.201,574.015,464.2541,654.8874,496.5715,105.99,116.77,116.06,104.92,692.5519,113.09,106.25,159.47,490.595,119.74,79.5271,342.1612,295.9561,96.92,67.28,98.15,101.83,70.86,99.05,51.8,62.13,87.69,103.73,69.64,100.51,88.33,69.64
7/11/2018,206.8,113.08,498.8087,574.4377,462.9818,656.8655,496.3057,106.03,116.74,116.08,104.96,678.5751,113.08,106.23,159.48,490.3199,119.74,79.7972,342.2994,295.8934,96.92,67.4,97.18,101.81,70.92,99.08,50.25,62.27,87.66,103.21,69.56,100.48,88,69.56
7/12/2018,207.4,113.17,498.2389,573.0366,463.6793,653.4293,495.7252,106.11,116.83,116.06,104.96,675.6374,113.17,106.29,158.49,490.6707,119.76,79.7339,343.0113,295.5305,96.95,67.41,97.52,101.84,70.9,99.19,50.5,61.73,87.69,103.24,69.67,100.51,88.43,69.67
7/13/2018,207.41,113.14,499.404,573.1753,463.4481,653.6832,497.3499,105.99,116.85,116.02,105.03,683.7183,113.14,106.34,157.49,490.4841,119.76,79.6264,344.1543,295.7847,96.93,67.41,97.69,101.83,70.94,99.17,50.59,61.78,87.67,103.25,69.72,100.53,88.65,69.72
7/16/2018,206.94,113.17,498.0501,571.7105,465.1354,653.991,495.2555,106.01,116.89,116.14,104.88,673.8291,113.17,106.37,158.23,490.4284,119.76,79.7863,343.0086,296.2992,96.96,67.44,97.82,101.84,71.01,99.31,50.25,61.67,87.68,103.25,69.75,100.54,88.77,69.75
7/17/2018,207.35,113.33,497.4713,572.226,466.1499,655.5704,496.079,106.16,117.06,116.2,104.95,680.8268,113.33,106.45,158.53,490.2061,119.76,79.6863,344.8628,295.9937,96.99,67.28,98.58,101.84,71.02,99.41,50.49,61.56,87.58,103.26,69.79,100.55,88.94,69.79
7/18/2018,207.49,113.42,496.6287,572.0039,467.606,654.8676,496.1017,106.19,117.17,116.29,104.93,681.0214,113.42,106.51,159,490.4635,119.76,79.7836,344.5452,295.1508,96.98,67.28,98.96,101.87,71.05,99.44,50.53,61.34,87.58,104.13,69.83,100.55,89.13,69.83
7/19/2018,207.25,113.41,494.4125,570.0858,467.6643,654.3142,497.5508,106.22,117.15,116.27,104.95,689.2488,113.41,106.48,158.29,490.1554,119.76,79.7994,344.8557,294.3361,96.88,67.36,98.92,101.89,71.1,99.51,50.21,61.52,87.5,104.15,69.83,100.55,89.11,69.83
7/20/2018,207.72,113.38,494.4226,570.5465,468.8443,658.6879,496.251,106.18,117.12,116.37,104.8,691.7056,113.38,106.5,158.34,490.185,119.76,79.6585,343.2514,295.0599,96.95,67.38,98.87,101.86,71.14,99.64,50.61,61.17,87.54,104.16,69.81,100.54,89.04,69.81
7/23/2018,207.98,113.49,497.9406,572.6083,469.9822,659.6894,496.5452,106.27,117.24,116.61,104.61,692.7515,113.49,106.56,158.49,490.9541,119.76,79.7728,341.3354,296.2367,96.97,67.41,98.92,101.83,71.25,99.74,50.31,60.54,87.63,104.06,69.83,100.55,89.14,69.83
7/24/2018,207.95,113.18,496.7429,573.0988,470.3232,659.3604,496.0328,106.01,116.91,116.57,104.58,690.7026,113.18,106.39,159.14,491.0785,119.75,79.7777,341.5505,296.0262,96.99,67.54,99.1,101.83,71.22,99.77,50.54,60.74,87.68,104.04,69.86,100.55,89.3,69.86
7/25/2018,208.62,113.28,496.8786,571.5291,469.4315,658.1957,496.2933,106.05,117.04,116.54,104.58,699.2932,113.28,106.47,157.68,490.9985,119.75,79.6972,342.1256,295.6931,96.97,67.57,99.45,101.86,71.24,99.82,50.96,60.93,87.75,104.19,69.9,100.56,89.46,69.9
7/26/2018,208.51,113.28,498.9786,572.7175,470.4693,661.1956,497.0464,106.01,117.06,116.6,104.59,699.8726,113.28,106.46,157.76,491.0226,119.76,79.4841,341.384,296.1648,97.03,67.55,99.18,101.84,71.28,99.89,51.24,60.6,87.79,104.22,69.94,100.57,89.6,69.94
7/27/2018,208.69,112.57,498.6072,572.3302,472.0714,664.8877,496.5618,105.43,116.28,116.67,104.56,697.3772,112.57,106.12,158.2,490.9705,119.75,79.3694,340.8808,296.2073,97.07,67.61,98.88,101.86,71.31,99.79,51.24,60.62,87.78,104.23,69.85,100.54,89.29,69.85
7/30/2018,208.23,112.63,494.9271,570.5779,470.6799,660.5811,497.4029,105.55,116.31,116.51,104.55,702.187,112.63,106.14,157.13,490.9454,119.76,79.4002,339.0843,297.7907,97.17,67.52,98.74,101.83,71.48,99.79,51.22,60.53,87.78,104.24,69.82,100.52,89.18,69.82
7/31/2018,207.75,113.01,494.7953,570.1964,471.2843,661.2843,495.512,105.84,116.73,116.72,104.54,699.1264,113.01,106.31,157.48,491.113,119.76,79.3497,340.5138,297.1638,97.23,67.53,98.98,101.84,71.5,99.83,51.07,61.02,87.78,104.25,69.91,100.55,89.52,69.91
8/1/2018,207.68,113.14,495.4453,568.3827,471.6312,654.6467,495.5381,106.02,116.83,117.07,104.61,697.092,113.14,106.36,156.79,490.8239,119.76,79.3066,337.6044,299.5948,97.23,67.57,99.29,101.82,71.54,99.72,50.95,60.74,87.78,104.26,69.89,100.54,89.48,69.89
8/2/2018,206.93,113.12,493.4389,568.609,470.8569,652.0539,497.1811,105.89,116.87,116.81,104.6,704.6982,113.12,106.37,156.75,490.762,119.76,79.1757,336.9953,298.5135,97.29,67.42,99.68,101.83,71.58,99.65,51.07,60.83,87.78,104.24,69.92,100.56,89.57,69.92
8/3/2018,207.3,113.21,493.2946,568.9758,471.7827,654.7831,496.3408,105.96,116.97,116.79,104.45,706.3029,113.21,106.42,157.29,491.1053,119.76,79.2054,337.868,296.8652,97.29,67.5,99.56,101.84,71.57,99.71,51.22,60.88,87.81,104.27,70.02,100.59,89.98,70.02
8/6/2018,206.6,113.37,493.5075,568.279,471.2054,649.6077,497.5659,106.06,117.18,116.92,104.36,706.8833,113.37,106.52,155.88,491.0079,119.76,79.1208,338.9297,296.3592,97.38,67.45,100.24,101.82,71.6,99.76,51.4,60.91,87.81,104.29,70.1,100.61,90.29,70.1
8/7/2018,206.42,113.41,496.0459,569.1312,472.4276,655.0265,497.8065,106.02,117.26,116.91,104.4,710.2956,113.41,106.57,157.02,491.2143,119.76,79.1532,338.7098,297.1555,97.45,67.56,100.45,101.87,71.59,99.74,51.52,60.88,87.79,104.29,70.15,100.63,90.49,70.15
8/8/2018,205.44,113.45,495.5765,566.3833,471.8649,653.6898,495.3496,106.05,117.3,116.96,104.39,698.2002,113.45,106.59,155.97,491.2929,119.76,79.3327,338.8234,296.9038,97.42,67.47,101,101.8,71.63,99.87,50.97,60.9,87.81,104.37,70.14,100.63,90.47,70.14
8/9/2018,203.28,113.46,494.8094,567.1044,473.49,653.1596,494.7332,106.06,117.31,117,104.34,702.9005,113.46,106.58,156.92,491.6747,119.76,79.3564,339.2551,296.3396,97.46,67.43,101.11,101.83,71.64,99.85,51.23,60.81,87.86,104.46,70.11,100.61,90.33,70.11
8/10/2018,198.24,113.45,498.583,568.0888,472.7324,653.7771,494.9631,106.08,117.28,117,104.26,706.259,113.45,106.57,156.78,491.6358,119.76,79.3925,339.8372,294.2741,97.24,67.38,100.49,101.85,71.5,99.74,51.2,60.51,87.81,103.92,69.85,100.55,89.22,69.85
8/13/2018,195.16,113.51,499.2611,568.4057,473.8688,659.0395,496.2585,106.17,117.33,117.18,104.25,712.6524,113.51,106.6,158.07,491.7322,119.76,79.6165,339.0082,294.023,97.27,67.43,100.21,101.85,71.45,99.74,50.95,60.83,87.76,103.26,69.73,100.48,88.88,69.73
8/14/2018,197.33,113.61,502.107,567.186,473.4173,659.3122,496.9534,106.22,117.46,117.48,104.2,714.6994,113.61,106.64,157.54,491.3976,119.76,79.5878,339.0956,294.3508,97.28,67.47,100.41,101.86,71.56,99.81,50.78,61.14,87.77,103.27,69.88,100.55,89.39,69.88
8/15/2018,199.04,113.4,502.8131,565.1614,474.3244,659.2886,498.4652,106.13,117.18,117.11,104.35,724.8468,113.4,106.51,156.99,491.4194,119.68,79.5921,338.6268,292.6017,97.22,67.51,99.41,101.84,71.61,99.66,50.36,60.97,87.71,102.95,69.48,100.42,87.82,69.48
8/16/2018,201.17,113.35,498.662,567.3058,475.7448,659.4,498.4112,106,117.17,117.18,104.26,721.6915,113.35,106.5,158.04,491.6058,119.68,79.6354,338.8845,293.2997,97.03,67.62,99.5,101.85,71.56,99.8,50.6,61.02,87.7,103.28,69.45,100.46,87.54,69.45
8/17/2018,198.51,113.35,497.1925,564.7864,477.1588,654.2983,498.9744,105.96,117.2,117.2,104.33,724.1663,113.35,106.5,157.21,491.1455,119.68,79.67,339.2881,292.9157,97.07,67.67,99.37,101.88,71.63,100,50.5,61.04,87.75,103.2,69.51,100.48,87.75,69.51
8/20/2018,198.71,113.54,498.9274,566.6093,475.2669,659.9919,498.2672,106.11,117.4,117.42,104.4,723.9005,113.54,106.62,157.79,491.5755,119.68,79.6527,340.2663,292.9358,97.13,67.61,99.51,101.86,71.66,100.07,50.89,60.89,87.8,103.23,69.59,100.5,88.1,69.59
8/21/2018,199.2,113.52,498.5903,567.2135,474.9129,662.2634,497.4306,106.06,117.4,117.42,104.34,724.0538,113.52,106.53,158.6,491.5464,119.68,79.5077,340.4452,294.6071,97.08,67.46,99.69,101.87,71.65,100.01,51.15,60.95,87.89,103.23,69.64,100.51,88.28,69.64
8/22/2018,198.37,113.57,499.1605,568.6171,473.4263,659.8338,498.592,106.13,117.44,117.47,104.4,726.4656,113.57,106.57,157.9,491.7465,119.68,79.5876,339.2215,294.6307,97.17,67.38,99.38,101.85,71.74,100.03,51.1,61.07,87.93,103.13,69.77,100.54,88.87,69.77
8/23/2018,197.61,113.6,499.0349,569.208,471.6563,658.9187,498.933,106.17,117.46,117.52,104.41,725.0543,113.6,106.6,157.8,491.9255,119.68,79.7315,339.0809,294.4202,97.22,67.46,99.22,101.83,71.77,99.95,51.59,61.03,87.86,103.25,69.77,100.53,88.89,69.77
8/24/2018,198.06,113.54,497.9219,570.3389,471.8281,660.6641,497.5888,106.08,117.43,117.51,104.41,724.174,113.54,106.58,158.36,492.0201,119.68,79.6146,338.8143,294.1806,97.2,67.54,99.25,101.85,71.75,99.98,51.57,60.63,87.44,103.26,69.8,100.54,89.01,69.8
8/27/2018,198.06,113.57,498.5125,571.9921,474.2091,662.1434,497.3421,106.05,117.48,117.6,104.41,727.8586,113.57,106.6,158.36,491.9725,119.68,79.4763,338.8143,294.1806,97.22,67.54,99.78,101.84,71.68,99.98,51.89,60.63,87.56,103.26,69.83,100.54,89.14,69.83
8/28/2018,196.05,113.61,498.7356,572.4,472.0861,660.3754,496.9685,106.09,117.53,117.63,104.2,720.2127,113.61,106.64,158.35,492.2993,119.68,79.5543,337.4819,294.7927,97.2,67.51,99.68,101.87,71.7,100,51.7,60.29,87.67,103.27,69.83,100.54,89.17,69.83
8/29/2018,194.4,113.66,498.466,571.4221,471.3115,654.9285,498.2859,106.14,117.58,117.63,104.14,722.3312,113.66,106.66,157.53,492.1438,119.68,79.5399,337.5797,296.1981,97.23,67.58,100.01,101.87,71.69,100.08,51.67,60.38,87.61,103.34,69.86,100.55,89.3,69.86
8/30/2018,192.81,113.7,497.9672,572.656,469.1026,655.1604,499.5793,106.2,117.6,117.69,104.15,727.9265,113.7,106.69,157.46,492.145,119.68,79.5145,337.8705,294.7424,97.15,67.66,99.91,101.84,71.72,99.98,51.63,61.09,87.62,103.6,69.8,100.53,89.06,69.8
8/31/2018,193.94,113.66,497.237,572.0615,469.4836,652.9916,499.9404,106.13,117.58,117.68,104.15,733.135,113.66,106.69,157.9,491.9049,119.68,79.4808,338.0879,293.8379,97.17,67.63,99.54,101.88,71.78,100.02,51.61,61.3,87.57,103.61,69.84,100.54,89.25,69.84
9/3/2018,193.94,113.66,497.237,572.0615,469.4836,652.9916,499.9404,106.13,117.58,117.68,104.15,733.135,113.66,106.69,157.9,491.9049,119.68,79.4808,338.2586,293.8837,97.17,67.64,99.54,101.88,71.78,100.02,51.81,61.3,87.56,103.45,69.84,100.54,89.25,69.84
9/4/2018,193.09,113.76,497.3075,574.4843,470.2798,655.2806,501.7203,106.22,117.68,117.81,104.07,745.0525,113.76,106.73,158.55,491.989,119.68,79.4648,339.3145,295.1843,97.27,67.79,99.18,101.83,71.89,100,51.51,61.11,87.55,104.03,69.87,100.54,89.36,69.87
9/5/2018,192.93,113.85,498.6237,575.5115,471.7228,657.6858,500.685,106.35,117.75,117.58,104.06,745.5473,113.85,106.76,158.89,492.2415,119.7,79.5052,339.546,296.731,97.3,67.74,99.35,101.84,71.92,100,51.56,61.2,87.58,104.03,69.87,100.53,89.4,69.87
9/6/2018,192.82,113.83,500.999,575.2183,474.588,662.3858,499.3878,106.36,117.72,117.4,104.06,750.2048,113.83,106.75,160.01,492.0721,119.67,79.4772,340.8185,295.6237,97.35,67.57,98.92,101.86,71.97,100.07,51.5,61.29,87.51,103.21,69.8,100.49,89.16,69.8
9/7/2018,194.48,113.94,501.9593,575.863,474.7913,663.9998,499.5214,106.46,117.83,117.62,104.05,751.9927,113.94,106.78,160.5,491.7207,119.67,79.2259,340.428,296.6813,97.3,67.81,98.53,101.88,72.02,100.04,51.78,60.81,87.61,102.47,69.81,100.49,89.24,69.81
9/10/2018,194.14,114.12,503.0031,575.5653,474.8376,658.2588,500.1687,106.66,118,117.96,104.04,750.5123,114.12,106.89,159.43,491.6671,119.67,79.2934,341.403,297.9137,97.44,67.87,97.88,101.87,72.05,100.27,51.75,60.92,87.63,102.46,69.89,100.53,89.5,69.89
9/11/2018,194.3,114.2,504.2176,575.037,473.6731,659.0635,502.1604,106.7,118.11,118.07,104.09,759.7023,114.2,106.96,158.88,491.6622,119.67,79.3097,340.6226,298.477,97.5,67.98,98.05,101.89,72.07,100.36,51.61,60.57,87.62,102.48,69.98,100.57,89.82,69.98
9/12/2018,195.74,114.26,502.568,576.7437,474.745,662.4714,501.4009,106.74,118.18,118.14,104.07,764.4034,114.26,107,160.18,492.0775,119.67,79.4577,340.9692,297.77,97.51,68.03,97.78,101.89,72.11,100.32,51.65,60.73,87.52,102.49,70.05,100.59,90.13,70.05
9/13/2018,196.82,114.34,503.8268,578.6165,475.4268,665.1329,500.4855,106.77,118.28,118.06,104.07,761.4443,114.34,107.06,160.64,492.5446,119.67,79.4636,340.7786,298.3364,97.57,67.94,98.27,101.92,72.09,100.27,51.64,60.61,87.39,102.66,70.12,100.61,90.41,70.12
9/14/2018,196.3,114.3,498.9333,578.1654,473.8099,658.514,501.3233,106.69,118.26,118.03,104.19,755.324,114.3,107.08,159.58,492.5384,119.67,79.5646,339.9695,298.7862,97.55,68.05,98.3,101.91,72.11,100.24,51.87,60.27,87.27,102.52,70.2,100.63,90.75,70.2
9/17/2018,195.26,114.14,499.5222,578.1738,472.5977,659.813,501.4501,106.55,118.09,117.66,104.15,754.9844,114.14,106.98,160.09,492.5486,119.68,79.4254,340.9356,299.7061,97.53,68.01,98.04,101.89,72.14,100.26,52.11,60.25,87.27,102.53,70.1,100.6,90.34,70.1
9/18/2018,195.37,114.38,501.0742,576.1785,474.5664,661.9077,501.9482,106.76,118.35,118.14,104.37,755.0041,114.38,107.1,160.48,491.4678,119.67,79.0383,341.2121,300.8772,97.55,67.91,98.78,101.89,72.19,100.34,52.11,60.05,87.28,102.68,70.29,100.65,91.14,70.29
9/19/2018,196.35,114.44,498.7332,575.6941,474.7206,658.6466,501.4041,106.84,118.4,118.25,104.67,754.5064,114.44,107.12,160.01,491.2299,119.67,78.8522,340.1855,301.4023,97.61,67.85,99.02,101.87,72.2,100.4,52.39,59.94,87.32,102.78,70.29,100.66,91.11,70.29
9/20/2018,196.97,114.4,497.521,573.7935,475.949,661.6996,499.9276,106.72,118.39,117.91,104.54,750.9251,114.4,107.11,160.29,490.8632,119.67,78.6598,340.3239,300.9508,97.56,67.74,99.73,101.86,72.15,100.51,52.66,59.99,87.35,102.67,70.31,100.66,91.19,70.31
9/21/2018,196.49,114.39,494.8508,573.5955,474.2954,661.3755,498.765,106.77,118.36,117.94,104.51,741.7749,114.39,107.11,159.92,490.858,119.67,78.5943,341.254,300.5244,97.56,67.69,100.21,101.84,72.15,100.55,52.55,59.96,87.08,101.96,70.3,100.66,91.13,70.3
9/24/2018,196.77,114.38,496.5096,573.1393,473.8966,661.0203,500.2955,106.72,118.37,118.12,104.44,745.9482,114.38,107.12,159.83,490.5621,119.67,78.5978,338.7416,301.354,97.59,67.57,100.18,101.8,72.35,100.45,52.03,60.02,87.12,102.46,70.31,100.66,91.2,70.31
9/25/2018,196,114.49,496.8079,572.7773,474.9871,662.3668,500.6217,106.79,118.5,118.24,104.72,752.7024,114.49,107.18,159.86,490.2122,119.67,78.341,338.44,302.4778,97.61,67.61,100.01,101.8,72.39,100.48,51.99,60.1,87.19,103.54,70.33,100.66,91.27,70.33
9/26/2018,197.52,114.34,497.831,573.5814,475.4444,662.9415,500.1469,106.7,118.32,118.2,104.6,750.3744,114.34,107.11,159.92,490.8247,119.67,78.5585,339.2932,302.0341,97.66,67.44,99.93,101.79,72.38,100.4,52.21,59.88,87.18,104.54,70.32,100.66,91.26,70.32
9/27/2018,198.87,114.61,498.2829,573.1342,475.1172,664.961,501.8701,106.89,118.64,118.39,104.43,753.7143,114.61,107.24,160.53,489.7957,119.65,78.3263,338.9867,301.7019,97.63,67.35,99.98,101.81,72.39,100.37,52.16,59.84,87.15,104.57,70.37,100.67,91.49,70.37
9/28/2018,199.22,114.73,498.2317,574.5007,476.7256,662.2445,501.3771,106.97,118.77,118.43,104.31,759.0954,114.73,107.28,161.21,490.294,119.65,78.4567,337.7115,299.4054,97.6,67.4,100.03,101.82,72.49,100.41,52.07,59.87,87.22,104.57,70.39,100.67,91.56,70.39
10/1/2018,199.51,114.57,496.2871,573.9512,478.0468,658.9252,504.5961,106.9,118.57,118.54,104.43,769.041,114.57,107.13,161.52,490.2148,119.65,78.3124,336.6743,298.8161,97.64,67.58,99.93,101.81,72.44,100.35,51.82,60.28,87.2,105.05,70.42,100.67,91.73,70.42
10/2/2018,199.2,114.26,495.6339,573.6076,477.0826,660.5932,503.6069,106.66,118.22,118.59,104.3,766.3146,114.26,106.96,161.46,490.3478,119.65,78.2225,336.3097,296.5413,97.64,67.63,99.96,101.79,72.49,100.22,51.96,60.25,86.97,105.06,70.41,100.67,91.68,70.41
10/3/2018,199.29,114.48,493.426,572.102,475.9119,652.3392,505.259,106.79,118.48,118.67,104.63,763.3745,114.48,107.07,160.01,490.2683,119.65,78.2046,336.655,297.5967,97.69,67.87,100.12,101.77,72.45,100.28,51.88,60.73,87.05,104.01,70.47,100.68,91.94,70.47
10/4/2018,197.38,114.19,496.1152,574.7603,474.4249,654.5513,504.0587,106.7,118.08,117.87,105.21,760.3493,114.19,106.9,159.76,490.5765,119.52,78.4624,334.6836,300.0844,97.6,68.07,99.9,101.7,72.18,99.71,51.69,60.69,86.97,104.96,70.08,100.58,90.26,70.08
10/5/2018,199.01,114.08,495.5739,575.1159,476.1166,656.7121,503.8319,106.7,117.92,117.91,105.31,764.9034,114.08,106.82,160.21,490.6601,119.4,78.6616,333.1935,300.5878,97.55,68.2,100.05,101.65,72.18,99.75,51.81,60.72,87.21,105.06,69.83,100.51,89.26,69.83
10/8/2018,199.01,114.43,495.8914,574.3824,475.7255,658.2726,504.7652,106.97,118.31,118.21,105.31,762.2648,114.43,107.08,160.21,489.6991,119.29,78.2736,332.277,299.113,97.62,68.19,100,101.63,72.25,99.87,51.91,60.71,87.11,105.07,69.84,100.48,89.4,69.84
10/9/2018,200.34,114.64,494.9796,575.1749,475.9458,657.862,504.2162,107.15,118.53,118.46,105.25,759.579,114.64,107.23,159.58,490.3167,119.29,78.6646,332.4955,299.2466,97.75,68.3,99.9,101.64,72.3,100.07,52,60.75,87.14,104.35,69.89,100.46,89.71,69.89
10/10/2018,200.91,112.94,497.1895,574.7922,477.7498,658.5128,503.0573,106.08,116.49,116.02,105.4,755.2546,112.94,106.07,159.34,490.5115,120.91,78.818,332.4569,300.233,96.89,68.25,100.51,100.78,71.69,99.66,51.99,60.82,87.16,104.63,69.68,100.29,89.29,69.68
10/11/2018,201.17,112.53,495.0236,575.0937,477.66,661.8428,498.4321,105.85,115.99,115.81,104.87,746.9251,112.53,105.79,159.88,491.04,120.91,78.9238,332.8372,299.2313,95.58,67.96,101.62,99.36,71.4,99.42,51.72,60.76,86.53,104.65,69.57,100.07,89.47,69.57
10/12/2018,202.2,113.6,493.6059,575.162,477.7529,662.1629,498.5571,106.53,117.27,116.6,104.84,747.0623,113.6,106.4,160.46,490.9364,121.24,78.8745,333.1213,298.2928,96.33,67.85,101.02,100.45,71.67,99.73,51.77,60.78,86.66,103.26,69.25,99.56,89.65,69.25
10/15/2018,202.97,113.75,493.2357,573.6378,478.1953,664.5414,498.9596,106.58,117.47,116.8,104.74,752.4902,113.75,106.72,161.52,490.0086,121.24,78.6027,333.7026,297.5097,97,67.94,101.46,100.29,72,100.05,52.03,61.1,86.7,103.26,69.49,99.75,90.27,69.49
10/16/2018,203.41,113.6,495.0991,573.3324,478.4796,664.2532,499.4119,106.15,117.48,116.67,105.01,753.7537,113.6,106.48,161.23,490.424,121.54,78.6659,334.8219,298.3414,96.78,67.93,100.7,101.27,72.01,100.25,52.17,61.2,86.87,103.26,69.86,100.34,90.02,69.86
10/17/2018,204.49,113.69,496.5849,573.1706,477.2636,665.5211,498.1628,106.3,117.54,116.74,104.89,744.6009,113.69,106.69,161.15,490.136,121.54,78.6837,335.0625,296.4773,96.83,67.97,100.67,101.34,72.05,100.37,52.06,61.24,86.88,103.06,70.06,100.5,90.46,70.06
10/18/2018,204.49,113.83,497.3665,575.6254,475.9708,660.3865,497.1268,106.67,117.54,116.87,105.33,738.5883,113.83,106.58,159.7,490.6666,121.64,78.6864,334.3168,295.3829,96.85,68.22,101.17,100.84,72.13,100.37,51.98,61.36,86.91,103.3,70.04,100.48,90.43,70.04
10/19/2018,203.7,113.92,498.2659,575.134,475.8193,660.2938,497.21,106.98,117.52,116.83,105.28,739.416,113.92,106.64,159.5,490.5446,121.6,78.7444,335.1615,295.9697,96.99,68.16,100.55,100.86,72.14,100.49,52.16,61.53,87.09,103.31,70.06,100.47,90.54,70.06
10/22/2018,204.28,114.31,496.6367,578.2078,476.9171,660.1763,497.6116,107.22,117.98,117.16,105.28,738.2408,114.31,107.08,159.85,490.8519,121.6,78.7929,335.7103,295.7087,97.27,68.21,100.66,100.69,72.62,100.56,52.5,61.39,87.14,103.31,70.11,100.49,90.76,70.11
10/23/2018,203.35,114.13,496.5612,577.0436,477.7292,665.1874,494.5349,107.13,117.76,117.08,104.68,728.6716,114.13,106.85,160.33,490.6567,120.98,78.7271,336.1086,294.533,97.36,68.02,100.46,100.43,72.57,100.35,51.92,61.53,86.84,103.32,70.01,100.42,90.51,70.01
10/24/2018,204.99,112.33,495.1148,577.2096,478.7629,664.156,495.2523,106.14,115.51,115.23,104.75,735.3354,112.33,105.18,160.89,490.5325,121.41,78.6366,336.6645,293.7145,96.61,68.14,100.74,97.98,72.43,100.28,51.7,61.74,86.94,103.23,70.08,100.41,90.91,70.08
10/25/2018,205.64,114.14,496.7279,577.2114,478.5908,665.9127,495.0895,107.27,117.69,117.27,104.76,737.1962,114.14,106.81,161.29,490.3184,121.7,78.5641,338.2103,294.138,96.66,68.18,100.49,99.88,72.73,100.24,51.77,61.77,87.06,102.23,70.11,100.4,91.09,70.11
10/26/2018,206.12,114.71,497.6325,576.1234,478.5902,665.136,495.7397,108.13,118.11,117.83,104.26,739.4027,114.71,107.08,160.47,490.217,121.78,78.4416,339.873,293.2944,96.5,67.9,101.09,98.47,72.69,100.29,51.67,61.89,87.02,101.17,70.05,100.32,91.09,70.05
10/29/2018,206.6,115,499.328,576.4904,479.7738,664.8004,496.207,108.57,118.32,117.96,104.62,744.2425,115,107.23,160.41,490.5558,121.74,78.689,340.7322,295.0518,96.84,68.23,100.94,97.65,72.76,100.39,51.7,61.98,87.08,100.68,70.02,100.24,91.24,70.02
10/30/2018,206.22,115.61,500.9391,576.1843,479.7637,666.5739,495.9291,108.89,119.09,118.65,104.62,747.7452,115.61,108.16,160.68,490.2836,121.74,78.5465,339.298,293.7216,96.7,68.22,100.48,99.08,72.84,100.49,51.51,62.22,87.09,100.76,70.05,100.25,91.32,70.05
