date,CAD,CAD1M,CAD3M,CAD6M,EUR,EUR1M,EUR3M,EUR6M,GBP,GBP1M,GBP3M,GBP6M,CHF,CHF1M,CHF3M,CHF6M,AUD,AUD1M,AUD3M,AUD6M,JPY,JPY1M,JPY3M,JPY6M,NZD,NZD1M,NZD3M,NZD6M
8/24/2020,1.3204,1.32035,1.3202,1.31987,1.18135,1.18214,1.18362,1.18618,1.30715,1.30736,1.30774,1.30851,0.9104,0.90959,0.90803,0.90536,0.7173,0.71737,0.71747,0.71756,105.86,105.827,105.74675,105.562,0.6534,0.65334,0.65324,0.65305
8/25/2020,1.3205,1.32043,1.32027,1.31991,1.18225,1.18301,1.18451,1.18708,1.31175,1.31196,1.31235,1.31318,0.9095,0.90871,0.90714,0.90446,0.7174,0.71747,0.71757,0.71767,106.55,106.5187,106.439,106.252,0.6534,0.65336,0.65327,0.6531
8/26/2020,1.3141,1.31403,1.31388,1.31349,1.1818,1.18254,1.18412,1.18666,1.3193,1.31951,1.31991,1.32073,0.9085,0.90773,0.90609,0.90348,0.72255,0.72262,0.72273,0.72283,106.145,106.11395,106.0307,105.8455,0.6596,0.65958,0.65948,0.65933
8/27/2020,1.3147,1.31462,1.31443,1.31412,1.17885,1.17957,1.1811,1.18366,1.3189,1.31915,1.31949,1.32041,0.9098,0.90904,0.90744,0.9048,0.7233,0.72336,0.72346,0.72356,106.445,106.4137,106.3285,106.1415,0.6612,0.66119,0.6611,0.66096
8/28/2020,1.3104,1.31031,1.31013,1.30973,1.1897,1.19049,1.19199,1.19464,1.333,1.33327,1.33362,1.33448,0.9043,0.90349,0.90195,0.89929,0.7347,0.73476,0.73485,0.73495,105.305,105.264,105.18775,104.9985,0.6736,0.67359,0.67349,0.67332
8/31/2020,1.3104,1.31032,1.31013,1.30973,1.1897,1.19049,1.19198,1.19464,1.333,1.33327,1.33362,1.33448,0.9043,0.90349,0.90195,0.89928,0.7347,0.73476,0.73485,0.73495,105.305,105.26394,105.18781,104.99809,0.6736,0.67359,0.67349,0.67332
9/1/2020,1.3049,1.3048,1.30467,1.3043,1.1963,1.19715,1.19862,1.20127,1.34465,1.34493,1.34527,1.34616,0.9074,0.90655,0.90506,0.90234,0.73785,0.73792,0.73801,0.73809,105.995,105.95,105.8786,105.6875,0.6767,0.67666,0.67658,0.67644
9/2/2020,1.30625,1.30615,1.30601,1.30563,1.184,1.18484,1.18635,1.18901,1.33045,1.33073,1.33108,1.33201,0.9106,0.90975,0.9082,0.90546,0.7323,0.73236,0.73246,0.73256,106.15,106.10575,106.032,105.8365,0.67555,0.6755,0.6754,0.67526
9/3/2020,1.3127,1.3126,1.31245,1.31204,1.1838,1.18461,1.18615,1.18888,1.3275,1.32778,1.32813,1.32909,0.9094,0.90857,0.90699,0.90424,0.7296,0.72966,0.72976,0.72988,106.235,106.18975,106.114,105.9175,0.67285,0.67279,0.67269,0.67254
9/4/2020,1.3116,1.31149,1.31133,1.31092,1.1797,1.18051,1.18204,1.18479,1.3207,1.32097,1.32132,1.32227,0.9155,0.91468,0.91309,0.91033,0.7244,0.72445,0.72457,0.72469,106.325,106.28005,106.20475,106.007,0.66815,0.66809,0.66799,0.66784
9/8/2020,1.3195,1.31938,1.31923,1.31876,1.17925,1.18015,1.18163,1.1845,1.30245,1.30275,1.3031,1.30424,0.917,0.91607,0.91455,0.9116,0.7235,0.72359,0.72372,0.72388,105.945,105.89345,105.8205,105.61,0.66385,0.66381,0.66374,0.66369
9/9/2020,1.3176,1.31747,1.3173,1.31681,1.18075,1.18162,1.18313,1.18597,1.2994,1.29969,1.30004,1.30116,0.9137,0.91281,0.91124,0.90831,0.7271,0.72719,0.72732,0.72748,106.235,106.183,106.10575,105.8955,0.6673,0.66727,0.66723,0.66719
9/10/2020,1.3162,1.31607,1.31589,1.3154,1.1874,1.18821,1.18977,1.1926,1.28665,1.28691,1.28726,1.28832,0.9076,0.90678,0.90518,0.90233,0.729,0.72906,0.72919,0.72936,106.18,106.13125,106.05425,105.84525,0.6674,0.66738,0.66733,0.66726
9/11/2020,1.319,1.31886,1.31867,1.31816,1.1829,1.18371,1.18527,1.18806,1.2781,1.27834,1.2787,1.27977,0.9095,0.90868,0.90708,0.90428,0.72755,0.72761,0.72774,0.7279,106.2,106.1515,106.07275,105.866,0.66705,0.66702,0.66697,0.6669
9/14/2020,1.3175,1.31735,1.31716,1.31667,1.1871,1.18792,1.18947,1.19227,1.2882,1.28845,1.28882,1.28993,0.9065,0.90568,0.90408,0.90126,0.7294,0.72947,0.7296,0.7298,105.655,105.6054,105.528,105.324,0.671,0.67097,0.67092,0.67085
9/15/2020,1.3176,1.31746,1.31728,1.31679,1.1851,1.18595,1.18744,1.19024,1.2854,1.28565,1.28601,1.28708,0.9079,0.90703,0.9055,0.9027,0.7303,0.73037,0.7305,0.73069,105.48,105.431,105.3565,105.158,0.6713,0.67128,0.67122,0.67116
9/16/2020,1.3173,1.31717,1.31701,1.31656,1.18315,1.18395,1.18542,1.18809,1.3004,1.30062,1.30098,1.30189,0.9079,0.90709,0.90554,0.90284,0.7331,0.73316,0.73329,0.73347,104.835,104.78965,104.71575,104.529,0.6751,0.67506,0.67499,0.67488
9/17/2020,1.32105,1.32092,1.32074,1.32031,1.1808,1.18158,1.18309,1.18576,1.2948,1.29502,1.29541,1.29639,0.9103,0.9095,0.9079,0.90514,0.7286,0.72866,0.7288,0.72898,104.715,104.67035,104.594,104.406,0.6723,0.67226,0.67217,0.67208
9/18/2020,1.3179,1.31778,1.31759,1.31719,1.186,1.18677,1.18828,1.19091,1.2961,1.29632,1.2967,1.2977,0.9097,0.9089,0.90732,0.90461,0.7306,0.73066,0.73079,0.73097,104.325,104.279,104.20585,104.025,0.67755,0.67749,0.67739,0.67726
9/21/2020,1.3303,1.33015,1.32996,1.32953,1.174,1.17476,1.17626,1.1789,1.27925,1.27946,1.27984,1.28081,0.916,0.9152,0.91363,0.91085,0.7205,0.72056,0.72069,0.72086,104.565,104.5192,104.44675,104.27,0.66565,0.66559,0.6655,0.66539
9/22/2020,1.3332,1.33303,1.33282,1.33238,1.1703,1.17109,1.17255,1.17517,1.2721,1.27231,1.27265,1.27348,0.9195,0.91866,0.91712,0.91434,0.7176,0.71766,0.71778,0.71798,104.985,104.93865,104.865,104.685,0.66405,0.66401,0.66394,0.66385
9/23/2020,1.3362,1.33604,1.33585,1.33539,1.1674,1.16816,1.1697,1.17224,1.27635,1.27653,1.27691,1.2777,0.92365,0.92284,0.92119,0.91849,0.7105,0.71056,0.7107,0.71091,105.285,105.24235,105.1662,104.992,0.6575,0.65747,0.65738,0.65734
9/24/2020,1.34055,1.3404,1.34015,1.33971,1.164,1.16473,1.16623,1.16883,1.27145,1.27164,1.272,1.27284,0.9279,0.92711,0.9255,0.9227,0.7024,0.70245,0.70259,0.7028,105.475,105.4377,105.36425,105.19575,0.6526,0.65258,0.65251,0.65245
9/25/2020,1.34075,1.3406,1.34035,1.33993,1.1619,1.16264,1.16413,1.16675,1.2705,1.27071,1.27108,1.27193,0.9291,0.92831,0.9267,0.92405,0.7016,0.70166,0.70179,0.702,105.64,105.6019,105.52625,105.3605,0.6538,0.65379,0.65373,0.65368
9/28/2020,1.3394,1.33924,1.33898,1.33853,1.16435,1.1651,1.16663,1.16926,1.2841,1.28431,1.2847,1.28559,0.9274,0.9266,0.92496,0.92219,0.7048,0.70485,0.70497,0.70517,105.625,105.5875,105.51175,105.3435,0.6542,0.65419,0.65412,0.65407
9/29/2020,1.3409,1.34073,1.34048,1.34002,1.17305,1.17382,1.17577,1.17798,1.2841,1.28431,1.2851,1.28556,0.9215,0.92068,0.91865,0.91631,0.7117,0.71175,0.7119,0.71205,105.69,105.65275,105.52775,105.407,0.6582,0.65819,0.65812,0.65805
9/30/2020,1.3356,1.33546,1.33489,1.33479,1.1728,1.17355,1.17545,1.17773,1.2929,1.2931,1.29382,1.2943,0.9185,0.91771,0.91575,0.91327,0.71675,0.7168,0.71694,0.71708,105.53,105.49435,105.37535,105.2535,0.66105,0.66104,0.66098,0.66093
10/1/2020,1.33,1.32988,1.32933,1.32926,1.17355,1.17429,1.17611,1.17839,1.2868,1.287,1.28767,1.28815,0.9194,0.91863,0.91674,0.91434,0.718,0.71805,0.71818,0.7183,105.64,105.60405,105.486,105.3625,0.6643,0.6643,0.66426,0.66418
10/2/2020,1.3314,1.3313,1.33079,1.3307,1.1714,1.17214,1.17394,1.17619,1.2932,1.29338,1.29403,1.29451,0.9199,0.91913,0.91727,0.91487,0.7164,0.71645,0.7166,0.71671,105.355,105.31945,105.209,105.0875,0.6632,0.66321,0.66315,0.66305
10/5/2020,1.32685,1.32677,1.32629,1.32621,1.17895,1.17974,1.18151,1.18375,1.29745,1.29764,1.29828,1.29875,0.91495,0.91413,0.91234,0.91002,0.7189,0.71895,0.7191,0.71921,105.645,105.60665,105.5005,105.3805,0.6647,0.6647,0.66464,0.66454
10/6/2020,1.3264,1.32633,1.32587,1.32577,1.17905,1.17982,1.18155,1.18378,1.2971,1.29728,1.29787,1.29835,0.9142,0.91341,0.91165,0.90931,0.7161,0.71615,0.71632,0.71649,105.615,105.5796,105.48095,105.3615,0.6648,0.66481,0.66475,0.66466
10/7/2020,1.3286,1.32852,1.32808,1.32796,1.1761,1.17684,1.17863,1.18083,1.2898,1.28997,1.29053,1.291,0.91705,0.91627,0.91446,0.91219,0.7138,0.71383,0.714,0.71415,106.025,105.99075,105.88425,105.767,0.659,0.65901,0.659,0.65894
10/8/2020,1.3224,1.32233,1.32188,1.32176,1.17475,1.17549,1.17723,1.1795,1.2927,1.29287,1.29342,1.29388,0.9179,0.91713,0.91535,0.91303,0.7158,0.71584,0.71601,0.71615,106.025,105.99005,105.88675,105.7685,0.6576,0.65761,0.65757,0.65755
10/9/2020,1.31345,1.31339,1.31293,1.31282,1.18145,1.1822,1.18396,1.18623,1.2996,1.29978,1.30036,1.30085,0.91165,0.91088,0.9091,0.90675,0.7228,0.72284,0.72301,0.72317,105.655,105.61945,105.51575,105.394,0.66605,0.66605,0.66601,0.66599
10/13/2020,1.3135,1.31344,1.31294,1.31283,1.1744,1.1752,1.17697,1.17927,1.2985,1.29869,1.29932,1.29983,0.91395,0.91313,0.91136,0.909,0.7168,0.71687,0.71704,0.71722,105.535,105.498,105.39275,105.27025,0.66415,0.66416,0.66412,0.6641
10/14/2020,1.3136,1.31354,1.31306,1.31293,1.1758,1.17657,1.17844,1.18067,1.3041,1.30429,1.30493,1.30542,0.9122,0.9114,0.90952,0.90724,0.7184,0.71847,0.71865,0.71882,105.105,105.06885,104.95775,104.8345,0.66795,0.66796,0.66793,0.66788
10/15/2020,1.3247,1.32463,1.32412,1.324,1.17,1.17076,1.17253,1.17485,1.29065,1.29084,1.29142,1.29195,0.9139,0.91311,0.91133,0.909,0.70775,0.70782,0.70802,0.70823,105.285,105.24895,105.14275,105.0165,0.65855,0.65858,0.65855,0.65855
10/16/2020,1.3197,1.31963,1.31914,1.31901,1.17205,1.17281,1.17455,1.17685,1.2929,1.29308,1.29364,1.29417,0.91455,0.91377,0.912,0.90967,0.7082,0.70827,0.70846,0.70866,105.415,105.38005,105.27825,105.15425,0.66045,0.66048,0.66048,0.66049
10/19/2020,1.3155,1.31543,1.31498,1.31481,1.1782,1.179,1.18067,1.18301,1.2998,1.29999,1.30055,1.30108,0.9095,0.90868,0.90698,0.90469,0.709,0.70906,0.70925,0.70947,105.47,105.43255,105.3335,105.21,0.6632,0.66323,0.66324,0.66325
10/20/2020,1.3133,1.31323,1.31278,1.3126,1.1831,1.18388,1.18563,1.18795,1.2962,1.29639,1.29698,1.29753,0.9067,0.9059,0.90415,0.90183,0.70545,0.70552,0.70572,0.70598,105.56,105.5245,105.4225,105.29775,0.6585,0.65852,0.65853,0.65858
10/21/2020,1.3111,1.311,1.31053,1.31034,1.1874,1.18817,1.19004,1.19232,1.31595,1.31615,1.31677,1.31731,0.9036,0.90282,0.90097,0.89868,0.71235,0.71242,0.71264,0.71289,104.42,104.38545,104.2785,104.15775,0.66705,0.66707,0.66708,0.66715
10/22/2020,1.3127,1.31261,1.31216,1.31196,1.18285,1.18364,1.18544,1.18777,1.3096,1.3098,1.31042,1.31099,0.90675,0.90594,0.90416,0.90179,0.71095,0.71103,0.71126,0.71153,104.805,104.77005,104.66385,104.5405,0.6674,0.66741,0.66741,0.6675
10/23/2020,1.3152,1.31507,1.31464,1.31442,1.1835,1.18428,1.1861,1.18846,1.3041,1.3043,1.30494,1.30553,0.9063,0.90551,0.90369,0.90132,0.7103,0.71039,0.71061,0.71087,104.835,104.80085,104.69285,104.566,0.6662,0.66621,0.6662,0.66631
10/26/2020,1.32155,1.32141,1.32097,1.32079,1.1815,1.18234,1.18415,1.18649,1.302,1.30224,1.3029,1.30351,0.9074,0.90655,0.90475,0.90238,0.712,0.7121,0.71233,0.7126,104.865,104.82715,104.71475,104.5865,0.6682,0.66821,0.66819,0.66831
10/27/2020,1.3158,1.31565,1.31524,1.31505,1.18335,1.18416,1.18599,1.18836,1.3066,1.30684,1.30751,1.30812,0.90655,0.90572,0.9039,0.90152,0.7143,0.7144,0.71462,0.7149,104.465,104.42815,104.3135,104.1845,0.6717,0.67168,0.67168,0.67179
10/28/2020,1.3322,1.33205,1.33162,1.33144,1.17505,1.17582,1.17762,1.17999,1.29985,1.30006,1.30068,1.30129,0.9097,0.9089,0.90709,0.90465,0.70665,0.70675,0.70697,0.70725,104.335,104.30075,104.19525,104.0705,0.6659,0.66589,0.66589,0.666
10/29/2020,1.3368,1.33666,1.33624,1.33606,1.16595,1.1667,1.16855,1.17092,1.289,1.28921,1.28987,1.29051,0.917,0.91622,0.91436,0.91195,0.70055,0.70065,0.70087,0.70114,104.695,104.66005,104.551,104.4195,0.65995,0.65995,0.65995,0.66008
10/30/2020,1.3335,1.33338,1.33294,1.33278,1.16495,1.16572,1.16755,1.16988,1.2932,1.29344,1.29407,1.29468,0.9166,0.91581,0.91395,0.91155,0.7022,0.70231,0.70253,0.70279,104.54,104.5037,104.39875,104.2665,0.661,0.66102,0.66102,0.66116
11/2/2020,1.32745,1.3273,1.32689,1.32673,1.1636,1.1644,1.16625,1.16862,1.29115,1.29142,1.29205,1.29268,0.91945,0.91862,0.91673,0.9143,0.7039,0.70403,0.70425,0.70451,104.8,104.758,104.65425,104.5245,0.66175,0.66178,0.66178,0.6619
11/3/2020,1.3107,1.31056,1.31016,1.31002,1.17305,1.1739,1.17571,1.17811,1.3068,1.30708,1.3077,1.30833,0.9124,0.91153,0.90973,0.90731,0.71655,0.71668,0.71695,0.71727,104.565,104.5231,104.4185,104.289,0.6717,0.67173,0.67173,0.67187
11/4/2020,1.3134,1.31329,1.31293,1.31279,1.17095,1.17174,1.17357,1.17589,1.2991,1.29934,1.29995,1.30057,0.91195,0.91114,0.90931,0.90693,0.716,0.71612,0.71638,0.71669,104.485,104.44795,104.34175,104.215,0.66825,0.66826,0.66826,0.6684
11/5/2020,1.3031,1.303,1.30268,1.30255,1.1825,1.18325,1.1851,1.18748,1.31115,1.31135,1.31194,1.31255,0.9063,0.90554,0.90376,0.9014,0.72725,0.72737,0.72762,0.72793,103.655,103.62195,103.52275,103.397,0.67675,0.67676,0.67678,0.6769
11/6/2020,1.30325,1.30314,1.30279,1.30267,1.1871,1.18786,1.18971,1.1921,1.31395,1.31416,1.31476,1.31536,0.8995,0.89874,0.89696,0.89464,0.72675,0.72688,0.72715,0.72746,103.305,103.2715,103.1704,103.0485,0.6788,0.6788,0.67881,0.67892
11/9/2020,1.2964,1.29627,1.29591,1.29579,1.1828,1.18362,1.18542,1.1878,1.3152,1.31545,1.31606,1.31665,0.911,0.91016,0.9084,0.90599,0.72925,0.72941,0.72968,0.73,105.385,105.3485,105.2466,105.1225,0.6821,0.6821,0.68212,0.68225
11/10/2020,1.3013,1.30117,1.30081,1.30069,1.18185,1.18267,1.18446,1.18681,1.32495,1.3252,1.32582,1.32639,0.91315,0.91232,0.91056,0.90819,0.7271,0.72726,0.72754,0.72785,105.195,105.1585,105.055,104.929,0.6819,0.68193,0.68194,0.68202
11/12/2020,1.3114,1.31126,1.31086,1.31073,1.1811,1.18187,1.18376,1.18614,1.3129,1.31312,1.31384,1.31445,0.914,0.91322,0.91134,0.90892,0.72635,0.7265,0.72682,0.72714,105.13,105.09595,104.98625,104.858,0.6873,0.68733,0.68735,0.68736
11/13/2020,1.3164,1.31626,1.31582,1.31565,1.182,1.18277,1.18473,1.18708,1.3159,1.31612,1.31689,1.31749,0.9136,0.91282,0.91088,0.90849,0.7247,0.72486,0.72519,0.72552,104.64,104.6055,104.4895,104.363,0.6835,0.68354,0.68356,0.68361
11/16/2020,1.30715,1.30702,1.30655,1.30639,1.1835,1.18427,1.18622,1.18857,1.3177,1.31792,1.31871,1.31931,0.9127,0.91192,0.90999,0.90762,0.7321,0.73225,0.73258,0.73291,104.585,104.55025,104.4365,104.308,0.6897,0.68974,0.68976,0.6898
11/17/2020,1.3092,1.30908,1.30864,1.30848,1.1876,1.1884,1.19029,1.19263,1.32595,1.32616,1.32691,1.32752,0.9107,0.90989,0.90803,0.90565,0.73015,0.7303,0.73061,0.73095,104.215,104.17995,104.06975,103.9445,0.6888,0.68884,0.68885,0.68887
11/18/2020,1.30665,1.30653,1.30608,1.3059,1.1875,1.18827,1.19027,1.19259,1.3303,1.3305,1.3313,1.33187,0.90945,0.90867,0.90671,0.90438,0.7325,0.73265,0.73298,0.73331,103.665,103.6314,103.516,103.3945,0.69305,0.69309,0.6931,0.69313
11/19/2020,1.3086,1.3085,1.30806,1.30791,1.184,1.18474,1.18675,1.18914,1.32245,1.32264,1.32344,1.32402,0.9121,0.91134,0.90937,0.90695,0.7271,0.72725,0.72758,0.72791,103.895,103.86175,103.7455,103.62275,0.69015,0.69018,0.69018,0.69018
11/20/2020,1.3067,1.30661,1.30617,1.30603,1.18545,1.18621,1.18822,1.19058,1.32865,1.32884,1.32966,1.33025,0.91135,0.91058,0.90859,0.90623,0.7312,0.73136,0.7317,0.73205,103.805,103.76635,103.65275,103.5285,0.69445,0.69446,0.69446,0.69448
11/23/2020,1.30945,1.30935,1.30891,1.30879,1.18165,1.18251,1.18445,1.1868,1.3294,1.32965,1.33044,1.33099,0.9138,0.91293,0.91202,0.90942,0.728,0.72818,0.72851,0.72885,104.485,104.44425,104.3287,104.204,0.6911,0.6911,0.69111,0.69111
11/24/2020,1.3035,1.30338,1.30298,1.30286,1.1874,1.18819,1.19014,1.1925,1.33565,1.33588,1.33667,1.33722,0.9119,0.91109,0.90919,0.9068,0.7344,0.73456,0.73489,0.73524,104.665,104.62875,104.5126,104.386,0.69695,0.69695,0.69695,0.69694
11/25/2020,1.30105,1.30093,1.30052,1.30041,1.19025,1.19105,1.19302,1.19542,1.338,1.33824,1.33904,1.33959,0.9096,0.90879,0.90688,0.90447,0.7351,0.73526,0.73556,0.73592,104.405,104.36935,104.2493,104.12225,0.6995,0.6995,0.6995,0.69948
11/27/2020,1.2978,1.29766,1.29725,1.29715,1.1945,1.19583,1.19732,1.19978,1.33415,1.33489,1.33526,1.33584,0.905,0.90378,0.90229,0.89984,0.7396,0.73984,0.74008,0.74044,104.02,103.93825,103.8644,103.7365,0.70325,0.70327,0.70329,0.70327
11/30/2020,1.296,1.29561,1.29543,1.2953,1.1965,1.19785,1.19937,1.20186,1.3352,1.336,1.33637,1.33694,0.9051,0.90383,0.90234,0.8999,0.7368,0.73707,0.73734,0.73769,104.295,104.20975,104.1371,104.01,0.7028,0.70285,0.70285,0.70286
12/1/2020,1.2963,1.29594,1.29574,1.29562,1.20325,1.2046,1.20616,1.20865,1.3361,1.33691,1.33728,1.33784,0.9012,0.89995,0.89846,0.89602,0.7355,0.73579,0.73608,0.73646,104.475,104.3875,104.3125,104.186,0.7057,0.70576,0.70578,0.7058
12/2/2020,1.29425,1.29394,1.29377,1.29368,1.20785,1.20914,1.21073,1.21322,1.3326,1.33336,1.33373,1.33427,0.8967,0.89553,0.89402,0.8916,0.738,0.73828,0.73858,0.73896,104.585,104.50115,104.42605,104.299,0.7044,0.70447,0.70449,0.70453
12/3/2020,1.2873,1.28703,1.28688,1.28677,1.21625,1.21752,1.21911,1.22158,1.34985,1.35057,1.35093,1.35146,0.8905,0.88937,0.88785,0.88548,0.7445,0.74475,0.74505,0.7454,103.755,103.6729,103.6005,103.4785,0.7094,0.70946,0.70949,0.70951
12/4/2020,1.2804,1.28006,1.27991,1.27982,1.214,1.21532,1.2169,1.21942,1.3474,1.34815,1.34852,1.34906,0.891,0.88984,0.88835,0.88594,0.7433,0.74355,0.74386,0.74421,104.205,104.12205,104.0522,103.927,0.70455,0.70464,0.70467,0.70471
12/7/2020,1.2809,1.28046,1.28025,1.28015,1.21325,1.21473,1.21624,1.21879,1.3313,1.33221,1.33259,1.33319,0.889,0.88768,0.88618,0.88374,0.7444,0.74469,0.74499,0.74537,104.045,103.9461,103.8772,103.7515,0.7057,0.70581,0.70586,0.70589
12/8/2020,1.2791,1.27857,1.27838,1.27825,1.21145,1.21306,1.21462,1.21717,1.3361,1.33713,1.33752,1.33809,0.8888,0.88741,0.88593,0.88345,0.7413,0.74171,0.74203,0.74245,104.12,104.00985,103.9408,103.8145,0.7045,0.70467,0.70478,0.70486
12/9/2020,1.2801,1.27973,1.27955,1.27943,1.2083,1.20965,1.21121,1.21374,1.3397,1.34048,1.34088,1.34146,0.88975,0.88857,0.88707,0.88461,0.7461,0.74648,0.74677,0.74716,104.205,104.12,104.0514,103.9265,0.70525,0.70543,0.70552,0.70556
12/10/2020,1.2718,1.27137,1.27117,1.27108,1.2131,1.21445,1.21604,1.21851,1.32745,1.32821,1.32861,1.3292,0.88705,0.8859,0.88438,0.88199,0.7516,0.75196,0.75229,0.75268,104.385,104.29905,104.2291,104.1075,0.7076,0.70774,0.70783,0.70786
12/11/2020,1.27755,1.27699,1.27678,1.2767,1.21065,1.21204,1.21361,1.21614,1.3216,1.3224,1.32282,1.32346,0.8908,0.88957,0.88806,0.88565,0.75355,0.75401,0.75432,0.7547,103.945,103.8576,103.78965,103.6665,0.7081,0.70827,0.70836,0.70838
12/14/2020,1.27735,1.27689,1.27668,1.27661,1.21255,1.21392,1.2154,1.21788,1.33175,1.33247,1.33285,1.33344,0.8885,0.88727,0.88584,0.88346,0.7537,0.75407,0.75442,0.75481,104.085,104.0018,103.93995,103.8195,0.7084,0.70857,0.70865,0.70867
12/15/2020,1.2736,1.27311,1.27293,1.27286,1.2153,1.21667,1.21817,1.22066,1.3398,1.34053,1.34092,1.3415,0.8863,0.88507,0.88362,0.88119,0.75395,0.7543,0.7546,0.75499,103.735,103.65375,103.59045,103.4695,0.70755,0.70771,0.70781,0.70782
12/16/2020,1.27605,1.27547,1.27527,1.27518,1.2186,1.22021,1.22172,1.22419,1.34995,1.35091,1.35129,1.35181,0.8849,0.88354,0.88202,0.8796,0.75635,0.7568,0.7571,0.75748,103.51,103.41475,103.35055,103.2315,0.708,0.70814,0.7082,0.7082
12/17/2020,1.2718,1.27117,1.27095,1.27082,1.2245,1.22618,1.2278,1.23025,1.3594,1.3604,1.3608,1.36134,0.8844,0.88297,0.88146,0.87908,0.76195,0.76243,0.76274,0.76312,103.025,102.9321,102.8644,102.7455,0.7151,0.71524,0.7153,0.7153
12/18/2020,1.2776,1.27709,1.27691,1.27682,1.2235,1.22507,1.22663,1.22909,1.3486,1.34947,1.34988,1.35045,0.8854,0.88403,0.88258,0.88019,0.761,0.76149,0.7618,0.76216,103.405,103.3135,103.2441,103.1265,0.7122,0.71237,0.71245,0.71247
12/21/2020,1.28705,1.28641,1.28626,1.28618,1.22115,1.2229,1.22439,1.22688,1.3313,1.33235,1.33277,1.33341,0.88755,0.88611,0.88465,0.88224,0.7557,0.75633,0.75667,0.75706,103.495,103.39125,103.3264,103.2045,0.7062,0.70642,0.70648,0.70652
12/22/2020,1.2926,1.29165,1.29146,1.2914,1.21735,1.21918,1.2207,1.22314,1.33195,1.33316,1.33357,1.33421,0.8893,0.88776,0.88627,0.88386,0.752,0.75282,0.75321,0.7536,103.695,103.583,103.519,103.3965,0.7035,0.70374,0.70385,0.70389
12/23/2020,1.2861,1.28541,1.28522,1.28516,1.21855,1.2202,1.2218,1.2242,1.3522,1.35331,1.3537,1.3543,0.8895,0.88811,0.88655,0.88411,0.75835,0.75883,0.75915,0.75952,103.59,103.4878,103.4242,103.3025,0.7087,0.70887,0.70894,0.70896
12/24/2020,1.2842,1.2836,1.28338,1.28333,1.21855,1.22019,1.22177,1.2242,1.35365,1.35475,1.35515,1.35574,0.89105,0.88966,0.88813,0.88566,0.7596,0.76006,0.76038,0.76076,103.59,103.48787,103.4242,103.3025,0.7104,0.71056,0.71064,0.71065
12/28/2020,1.2868,1.2862,1.28598,1.28593,1.22145,1.22306,1.22466,1.22709,1.3445,1.3456,1.346,1.34659,0.8895,0.88813,0.88657,0.8841,0.75645,0.75691,0.75723,0.75761,103.85,103.75303,103.68732,103.56573,0.7092,0.70936,0.70944,0.70945
12/29/2020,1.2803,1.27991,1.27975,1.27966,1.2244,1.2256,1.2272,1.22961,1.3494,1.35005,1.35047,1.35107,0.8847,0.88362,0.88208,0.87972,0.7613,0.76161,0.76191,0.76229,103.605,103.568,103.49425,103.3725,0.7157,0.71582,0.71588,0.71588
12/30/2020,1.2759,1.27559,1.27544,1.27538,1.23015,1.23105,1.23271,1.23515,1.3608,1.36113,1.36156,1.3621,0.8828,0.88194,0.8804,0.87809,0.7685,0.76872,0.76902,0.7694,103.255,103.2165,103.14355,103.0245,0.7204,0.72051,0.72057,0.7206
12/31/2020,1.2737,1.27355,1.27341,1.27336,1.2239,1.22481,1.22642,1.22886,1.36715,1.36748,1.36792,1.3685,0.8838,0.88296,0.8814,0.87909,0.772,0.77226,0.77256,0.77295,103.225,103.186,103.1139,102.9945,0.72,0.72014,0.72024,0.72025
1/4/2021,1.2737,1.27358,1.27345,1.27336,1.2272,1.22809,1.22964,1.23205,1.3579,1.35817,1.3586,1.35919,0.8796,0.87875,0.87731,0.87506,0.76845,0.76868,0.76898,0.76938,103.125,103.08825,103.0195,102.9045,0.719,0.71914,0.71925,0.71926
1/5/2021,1.274,1.27384,1.27368,1.27358,1.2276,1.22845,1.23001,1.23242,1.35945,1.3597,1.36014,1.36081,0.8795,0.8787,0.87723,0.87499,0.7727,0.77295,0.77329,0.7737,102.79,102.756,102.688,102.5795,0.7221,0.72223,0.72232,0.72235
1/6/2021,1.2697,1.26955,1.26939,1.26922,1.2281,1.22893,1.23054,1.233,1.35505,1.3553,1.35577,1.35649,0.8812,0.88041,0.8789,0.87661,0.7771,0.77733,0.77769,0.77815,103.385,103.35265,103.28095,103.1665,0.7266,0.72671,0.7268,0.72683
1/7/2021,1.2722,1.27207,1.27189,1.27173,1.2259,1.22673,1.22839,1.23087,1.3543,1.35454,1.35503,1.35575,0.8854,0.88461,0.88305,0.88071,0.7748,0.77504,0.77539,0.77584,103.935,103.9016,103.83,103.7135,0.724,0.7241,0.7242,0.72424
1/8/2021,1.2689,1.26875,1.26852,1.26836,1.2255,1.22633,1.22798,1.23046,1.359,1.35924,1.35975,1.36047,0.8832,0.88242,0.88087,0.87853,0.7782,0.77837,0.77872,0.77912,103.795,103.75835,103.68975,103.573,0.7254,0.7255,0.72561,0.72567
1/11/2021,1.28005,1.27988,1.27965,1.27949,1.21505,1.21596,1.21754,1.21999,1.3486,1.34888,1.34938,1.3501,0.8914,0.89053,0.88903,0.88666,0.7693,0.76944,0.76974,0.77014,104.285,104.24665,104.1775,104.0595,0.7168,0.7169,0.71701,0.71706
